Date,Open,High,Low,Close,Adj Close,Volume
2011-06-17,26.870001,27.700001,26.139999,26.5,26.5,1714000
2014-07-22,222.190002,223.300003,219.110001,219.580002,219.580002,2730000
2010-10-26,20.799999,21.870001,20.51,21.360001,21.360001,660900
2020-01-08,473.700012,498.48999,468.230011,492.140015,492.140015,31144300
2012-10-09,29.120001,29.120001,28.25,28.370001,28.370001,1193000
2014-05-07,209.639999,210.199997,197.25,201.350006,201.350006,10179300
2018-07-18,325,325.5,316.25,323.850006,323.850006,5624200
2019-01-08,341.959991,344.01001,327.019989,335.350006,335.350006,7008500
2018-06-12,344.700012,354.970001,338,342.769989,342.769989,22347400
2019-03-29,278.700012,280.160004,274.5,279.859985,279.859985,5991300
2016-04-21,248.990005,250.899994,246.910004,248.289993,248.289993,2783100
2019-04-26,246.5,246.679993,231.130005,235.139999,235.139999,22360700
2018-04-09,300.369995,309.5,289.209991,289.660004,289.660004,10249800
2014-12-15,209.289993,209.800003,202.669998,204.039993,204.039993,5218300
2014-12-18,212.380005,218.440002,211.800003,218.259995,218.259995,7483300
2017-08-03,345.329987,350,343.149994,347.089996,347.089996,13535000
2015-03-11,191.149994,196.179993,191.009995,193.740005,193.740005,4974900
2014-12-17,193.059998,206.649994,192.649994,205.820007,205.820007,7367800
2018-02-14,320.839996,326.170013,318.519989,322.309998,322.309998,3950700
2015-05-06,234.100006,234.470001,228.199997,230.429993,230.429993,5270900
2013-11-18,135.270004,135.449997,119.610001,121.580002,121.580002,23138200
2017-08-02,318.940002,327.119995,311.220001,325.890015,325.890015,13091500
2011-06-15,28.440001,28.450001,27.07,27.32,27.32,1345000
2018-10-22,260.679993,261.859985,252.589996,260.950012,260.950012,5600300
2016-10-12,200.949997,203.880005,200.419998,201.509995,201.509995,1970700
2019-07-25,233.5,234.5,225.550003,228.820007,228.820007,22418300
2018-02-09,319.929993,320.980011,294.76001,310.420013,310.420013,12933700
2013-07-03,118,119.25,114.269997,115.239998,115.239998,4806700
2015-03-06,199.210007,200.75,192.149994,193.880005,193.880005,6712400
2018-12-26,300,326.970001,294.089996,326.089996,326.089996,8163100
2016-08-01,235.5,236.630005,229.380005,230.009995,230.009995,4016300
2016-01-25,200.059998,203.570007,195.880005,196.380005,196.380005,2698700
2012-06-26,32.049999,32.349998,31.389999,31.610001,31.610001,2613900
2019-12-31,405,421.290009,402.079987,418.329987,418.329987,10285700
2012-11-16,31.15,32,30.59,31.84,31.84,908700
2012-10-11,28.940001,28.98,28.25,28.32,28.32,450600
2018-11-20,341.75,349.799988,333.549988,347.48999,347.48999,8004700
2012-06-05,27.84,28.389999,27.559999,27.91,27.91,630900
2012-11-06,30.610001,31.200001,29.950001,31.15,31.15,2324000
2015-12-10,224.710007,228.490005,223.639999,227.070007,227.070007,2071700
2012-06-21,34.259998,34.279999,31.84,32.189999,32.189999,1891900
2014-01-03,150,152.190002,148.600006,149.559998,149.559998,4695000
2013-12-19,146.899994,147,139.100006,140.720001,140.720001,12740000
2015-06-08,250.850006,258.75,250.309998,256.290009,256.290009,5017000
2013-05-20,91.120003,92.5,88.629997,89.940002,89.940002,8348400
2014-07-03,231.289993,231.899994,224,229.25,229.25,5166700
2013-12-26,155.039993,158,154.289993,155.5,155.5,7129500
2017-03-13,244.820007,246.850006,242.779999,246.169998,246.169998,3022600
2013-02-26,34.459999,34.959999,33.799999,34.43,34.43,2762900
2014-12-05,228.669998,229.389999,222.259995,223.710007,223.710007,6063600
2012-11-21,32.610001,33.470001,32.290001,32.470001,32.470001,963200
2016-04-29,248.139999,248.429993,237.809998,240.759995,240.759995,5413800
2011-08-22,23.110001,23.799999,21.68,21.950001,21.950001,986100
2018-08-24,320.700012,323.850006,319.399994,322.820007,322.820007,3602600
2018-02-01,351,359.660004,348.630005,349.25,349.25,4197700
2018-01-05,316.619995,317.23999,312,316.579987,316.579987,4591200
2017-07-03,370.23999,371.350006,351.5,352.619995,352.619995,6305400
2015-11-05,230.580002,234.580002,229.190002,231.770004,231.770004,4496800
2012-07-24,30.66,31.040001,29.620001,29.84,29.84,1500300
2016-12-14,198.740005,203,196.759995,198.690002,198.690002,4150900
2016-11-16,182.649994,184.729996,181.210007,183.929993,183.929993,3434400
2017-04-26,312.369995,314.5,309,310.170013,310.170013,4695000
2019-12-06,335,338.859985,334.769989,335.890015,335.890015,7612400
2017-08-28,347.279999,347.350006,339.720001,345.660004,345.660004,3764000
2011-11-17,34.5,34.900002,33.189999,33.68,33.68,1349300
2018-06-27,345,350.790009,339.5,344.5,344.5,8333700
2019-07-19,255.690002,259.959991,254.619995,258.179993,258.179993,7048400
2019-11-15,350.640015,352.799988,348.359985,352.170013,352.170013,4809000
2014-12-23,223.809998,224.320007,219.520004,220.970001,220.970001,4505700
2012-09-17,32.349998,32.779999,31.51,32.540001,32.540001,3212800
2016-01-20,199.399994,201.279999,191.25,198.699997,198.699997,5838600
2013-01-22,34.560001,35.549999,34.259998,35.189999,35.189999,1920200
2010-08-02,20.5,20.969999,20.33,20.92,20.92,718100
2016-10-31,202.490005,202.490005,195.809998,197.729996,197.729996,4692300
2018-03-16,322.929993,327.399994,319.070007,321.350006,321.350006,6117300
2013-10-09,174.729996,174.990005,161.5,168.779999,168.779999,15316500
2014-11-06,234.490005,246.690002,228.5,241.220001,241.220001,15354700
2011-07-26,28.309999,28.77,27.969999,28,28,760600
2018-04-24,285,287.089996,278.459991,283.459991,283.459991,5685300
2013-04-19,47.459999,49.880001,47.07,47.830002,47.830002,3011700
2015-06-15,249.699997,251.279999,246.009995,250.380005,250.380005,2186200
2010-11-17,30.200001,30.75,28.610001,29.49,29.49,750000
2016-12-22,208.220001,209.990005,206.5,208.449997,208.449997,3111100
2015-07-10,262.220001,263,257.820007,259.149994,259.149994,2610900
2017-05-31,337.690002,342.890015,335.160004,341.01001,341.01001,9963400
2015-09-22,259.029999,262.649994,255.869995,260.940002,260.940002,3664400
2013-03-15,36.639999,36.650002,35.209999,35.290001,35.290001,3279600
2011-02-11,23.25,23.75,22.940001,23.25,23.25,634500
2012-06-04,28.030001,28.41,27.110001,27.879999,27.879999,1030900
2015-02-24,207.289993,207.289993,201.699997,204.110001,204.110001,6603600
2016-05-04,230.289993,234.460007,220.399994,222.559998,222.559998,8700500
2010-10-19,20.200001,20.41,20,20.049999,20.049999,245200
2014-09-11,280.459991,284.790009,278.630005,280.309998,280.309998,3766100
2019-11-05,319.619995,323.51001,316.119995,317.220001,317.220001,6943400
2014-12-03,226.25,229.720001,225.5,229.300003,229.300003,5307700
2018-09-26,301.910004,313.890015,301.109985,309.579987,309.579987,7843200
2011-08-17,26.389999,26.65,25.51,25.83,25.83,643700
2012-10-26,27.530001,27.799999,27.02,27.379999,27.379999,477400
2011-01-26,24.709999,24.879999,24.1,24.75,24.75,1079900
2016-06-30,212.970001,213.5,209.020004,212.279999,212.279999,4843100
2018-07-26,304.850006,310.700012,303.640015,306.649994,306.649994,4630500
2013-02-07,39.189999,39.68,38.950001,39.48,39.48,1196600
2017-06-14,381.089996,384.25,376.309998,380.660004,380.660004,12818400
2014-06-05,204.470001,209.199997,204.050003,206.899994,206.899994,4054600
2015-12-31,238.509995,243.449997,238.369995,240.009995,240.009995,2715000
2014-08-20,254.669998,258.73999,253,255.710007,255.710007,3027900
2015-04-24,220.5,220.800003,218.009995,218.429993,218.429993,2427800
2015-03-24,201.580002,203.789993,199.75,201.720001,201.720001,3649900
2016-02-08,157.100006,157.149994,146,147.990005,147.990005,9313000
2018-01-18,345.670013,352.299988,343.73999,344.570007,344.570007,5685800
2014-03-06,254.139999,257.5,249.449997,252.940002,252.940002,7361100
2018-07-05,313.76001,314.390015,296.220001,309.160004,309.160004,17476400
2015-01-13,203.320007,207.610001,200.910004,204.25,204.25,4477300
2011-01-03,26.84,27,25.9,26.620001,26.620001,1283000
2012-03-08,33.110001,33.490002,33.040001,33.07,33.07,633300
2013-10-28,170.179993,170.5,162.199997,162.860001,162.860001,7841700
2017-07-19,328.230011,331.649994,323.220001,325.26001,325.26001,6357000
2019-04-10,276.73999,278.380005,272.890015,276.059998,276.059998,7061300
2014-09-10,279.5,281.410004,273.660004,281.100006,281.100006,3781300
2015-01-29,201.070007,205.979996,196.5,205.199997,205.199997,3548100
2015-09-28,257.350006,259.790009,246.610001,248.429993,248.429993,4901100
2019-02-04,312.980011,315.299988,301.880005,312.890015,312.890015,7352100
2016-05-05,228.460007,228.639999,209.789993,211.529999,211.529999,11254800
2016-04-07,266.450012,269.339996,254.509995,257.200012,257.200012,8856200
2013-06-24,96.5,102.870003,95.300003,101.489998,101.489998,7119800
2015-11-24,215.369995,221,215,218.25,218.25,2480300
2014-09-03,287.670013,288,280.100006,281.190002,281.190002,6772300
2011-04-20,25.700001,26.09,25.299999,25.75,25.75,837200
2018-08-07,343.839996,387.459991,339.149994,379.570007,379.570007,30875800
2019-04-01,282.619995,289.200012,281.279999,289.179993,289.179993,8110400
2019-11-06,318,326.720001,314.5,326.579987,326.579987,7940900
2011-09-12,22.5,23.309999,22.450001,22.879999,22.879999,566600
2016-04-22,248.889999,254,245.710007,253.75,253.75,3786300
2017-01-30,252.529999,255.289993,247.100006,250.630005,250.630005,3801100
2015-06-19,262.399994,263.799988,260.100006,262.51001,262.51001,2463000
2012-07-06,30.99,31.73,30.799999,30.99,30.99,784500
2014-10-13,238.570007,238.960007,221,224.589996,224.589996,11268700
2011-09-20,25.98,26.6,25.67,26.01,26.01,1180400
2014-09-17,262.410004,264.700012,259.5,261.380005,261.380005,5177700
2014-11-18,255.860001,259.98999,255.509995,257.700012,257.700012,4473000
2017-05-25,311.019989,316.970001,307.809998,316.829987,316.829987,5014000
2010-10-18,20.52,20.639999,20.219999,20.23,20.23,162800
2015-05-29,251,252.869995,249.429993,250.800003,250.800003,3789300
2019-06-25,224.389999,225.339996,219.490005,219.759995,219.759995,6182100
